product_id,name,category,calories,protein_g,carbs_g,fiber_g,fat_g,sugar_g,sodium_mg,sat_fat_g,has_high_fructose_corn_syrup,has_hydrogenated_oils,has_artificial_sweeteners,has_artificial_colors,has_healthy_evoo_oil,health_score,nutriscore_grade
PROD_01065,Fresh Produce Item #1065,Whole Foods & Produce,29.3,1.7,6.8,4.9,1.5,6.8,13.8,0.3,0,0,0,0,0,7.7,B
PROD_01066,Fresh Produce Item #1066,Whole Foods & Produce,59.4,1.1,22.3,4.4,1.9,13.0,21.9,0.3,0,0,0,0,1,3.59,D
PROD_01067,Grain/Legume #1067,Whole Grains & Legumes,273.8,17.9,62.5,5.0,4.5,0.8,190.8,0.4,0,0,0,0,0,6.03,C
PROD_01068,Superfood Oil/Nut #1068,Superfoods & Healthy Oils,179.5,6.4,7.4,4.1,15.4,0.9,4.1,1.3,0,0,0,0,1,7.02,B
PROD_01069,Nutrition Shake/Supplement #1069,Dietary Supplements & Shakes,216.6,22.9,17.1,5.9,3.7,9.2,111.7,1.6,0,0,0,0,0,9.54,A
PROD_01070,Lean Protein #1070,Lean Proteins & Poultry,184.5,30.9,1.9,0.8,3.8,1.5,353.0,1.8,0,0,0,0,0,7.98,B
PROD_01071,Prepared Meal #1071,Fast Food & Prepared Meals,560.8,26.9,87.1,5.7,27.8,5.2,1019.2,9.5,0,0,0,0,0,6.42,C
PROD_01072,Fresh Produce Item #1072,Whole Foods & Produce,105.7,4.0,15.2,4.1,0.5,2.1,27.9,0.3,0,0,0,0,0,7.87,B
PROD_01073,Nutrition Shake/Supplement #1073,Dietary Supplements & Shakes,151.0,31.3,7.8,5.6,8.3,1.5,115.0,2.2,0,0,1,0,0,7.79,B
PROD_01074,Prepared Meal #1074,Fast Food & Prepared Meals,853.8,21.4,60.6,5.9,46.1,20.1,1042.3,7.3,0,0,0,1,0,4.29,D
PROD_01075,Prepared Meal #1075,Fast Food & Prepared Meals,711.9,15.8,78.6,2.4,31.8,15.6,817.1,9.4,0,0,0,0,1,4.63,D
PROD_01076,Grain/Legume #1076,Whole Grains & Legumes,278.3,10.0,31.8,11.4,2.9,3.8,91.1,0.5,0,0,0,0,0,7.42,B
PROD_01077,Prepared Meal #1077,Fast Food & Prepared Meals,887.9,33.7,37.8,5.8,19.3,4.6,1009.4,6.7,1,1,0,1,0,1.56,E
PROD_01078,Lean Protein #1078,Lean Proteins & Poultry,155.8,24.3,3.0,0.7,4.8,1.1,326.4,1.8,0,0,0,0,0,7.73,B
PROD_01079,Grain/Legume #1079,Whole Grains & Legumes,144.2,13.5,34.4,11.1,4.8,4.5,83.9,0.4,0,0,0,0,0,8.65,A
PROD_01080,Dairy Product #1080,Dairy & Cheese,80.4,12.2,5.5,0.0,31.2,5.5,253.3,3.6,0,0,0,0,0,6.03,C
PROD_01081,Prepared Meal #1081,Fast Food & Prepared Meals,730.3,26.1,90.6,5.7,35.0,9.5,1070.4,6.6,0,0,0,1,0,4.85,D
PROD_01082,Superfood Oil/Nut #1082,Superfoods & Healthy Oils,164.9,6.4,7.4,1.7,15.9,1.1,12.3,3.0,0,0,0,0,1,5.98,C
PROD_01083,Condiment #1083,Condiments & Sauces,173.6,0.4,12.3,0.8,15.5,12.3,1092.6,2.6,1,0,0,0,1,2.38,E
PROD_01084,Nutrition Shake/Supplement #1084,Dietary Supplements & Shakes,281.3,31.6,9.5,2.4,4.2,8.2,184.1,2.4,0,0,1,1,0,5.09,C
PROD_01085,Beverage Item #1085,Beverages & Drinks,55.4,1.6,35.5,0.1,0.5,22.3,106.0,0.0,1,0,0,0,0,1.0,E
PROD_01086,Nutrition Shake/Supplement #1086,Dietary Supplements & Shakes,154.4,15.5,16.6,4.2,5.8,10.8,341.0,1.8,0,0,1,1,0,4.82,D
PROD_01087,Nutrition Shake/Supplement #1087,Dietary Supplements & Shakes,117.5,29.8,10.9,7.1,8.1,8.6,246.7,2.0,0,0,0,0,0,10.0,A
PROD_01088,Superfood Oil/Nut #1088,Superfoods & Healthy Oils,207.8,4.8,0.4,0.0,27.8,0.4,18.3,2.4,0,0,0,0,1,5.08,C
PROD_01089,Nutrition Shake/Supplement #1089,Dietary Supplements & Shakes,224.4,35.8,19.9,7.3,4.2,11.4,241.2,2.1,0,0,1,1,0,8.03,A
PROD_01090,Grain/Legume #1090,Whole Grains & Legumes,323.4,15.1,62.3,7.4,4.3,3.6,174.6,0.8,0,0,0,0,0,6.62,B
PROD_01091,Lean Protein #1091,Lean Proteins & Poultry,138.7,37.1,2.8,0.2,11.0,0.6,218.4,1.1,0,0,0,0,0,7.84,B
PROD_01092,Superfood Oil/Nut #1092,Superfoods & Healthy Oils,183.0,6.8,1.7,1.7,10.1,1.5,31.3,3.5,0,0,0,0,1,5.97,C
PROD_01093,Nutrition Shake/Supplement #1093,Dietary Supplements & Shakes,275.9,34.4,3.1,2.8,5.2,3.1,69.7,1.9,0,0,0,1,0,6.87,B
PROD_01094,Processed Snack #1094,Processed Snacks & Sweets,456.9,2.6,45.6,1.0,17.8,13.7,345.2,7.5,0,0,0,1,0,3.53,D
PROD_01095,Fresh Produce Item #1095,Whole Foods & Produce,27.5,0.8,18.7,4.6,1.7,11.0,5.4,0.3,0,0,0,0,1,4.19,D
PROD_01096,Prepared Meal #1096,Fast Food & Prepared Meals,648.5,36.6,61.7,4.5,42.2,19.7,495.7,9.7,0,0,0,0,0,6.12,C
PROD_01097,Condiment #1097,Condiments & Sauces,123.3,0.3,3.8,0.2,16.7,3.8,1155.6,1.0,0,0,0,0,0,3.52,D
PROD_01098,Lean Protein #1098,Lean Proteins & Poultry,241.3,44.2,4.9,0.0,11.4,2.0,427.0,2.5,0,0,0,0,0,8.29,A
PROD_01099,Processed Snack #1099,Processed Snacks & Sweets,490.9,2.4,54.6,0.7,28.1,25.3,405.9,5.4,0,1,0,0,0,3.32,E
PROD_01100,Superfood Oil/Nut #1100,Superfoods & Healthy Oils,162.9,1.4,7.4,3.3,26.0,1.4,6.6,3.8,0,0,0,0,1,5.31,C
PROD_01101,Processed Snack #1101,Processed Snacks & Sweets,321.8,1.6,61.7,2.3,27.7,13.7,242.1,8.2,0,1,0,1,0,1.69,E
PROD_01102,Dairy Product #1102,Dairy & Cheese,217.3,10.3,9.3,0.0,30.6,9.3,128.6,2.5,0,0,0,0,0,6.4,C
PROD_01103,Condiment #1103,Condiments & Sauces,94.5,1.9,24.2,0.2,2.4,6.5,1120.1,0.9,1,0,0,1,1,1.0,E
PROD_01104,Dairy Product #1104,Dairy & Cheese,130.0,8.0,12.9,0.0,20.6,7.0,75.0,12.9,0,0,0,0,0,3.98,D
PROD_01105,Processed Snack #1105,Processed Snacks & Sweets,206.5,1.7,47.0,2.2,13.0,26.0,512.3,10.9,1,1,0,0,0,1.0,E
PROD_01106,Beverage Item #1106,Beverages & Drinks,8.1,1.0,17.9,0.4,0.6,17.9,54.9,0.0,1,0,1,0,0,1.0,E
PROD_01107,Condiment #1107,Condiments & Sauces,44.9,0.2,6.7,1.0,11.9,6.7,1102.2,1.3,0,0,0,0,0,4.2,D
PROD_01108,Lean Protein #1108,Lean Proteins & Poultry,157.3,32.5,3.4,1.0,3.0,1.7,163.7,2.3,0,0,0,0,0,9.28,A
PROD_01109,Condiment #1109,Condiments & Sauces,74.6,0.8,8.7,0.1,13.9,7.7,930.7,2.1,1,0,0,1,0,1.0,E
PROD_01110,Dairy Product #1110,Dairy & Cheese,368.0,23.6,14.8,0.0,20.8,3.8,419.6,3.0,0,0,0,0,0,7.06,B
PROD_01111,Lean Protein #1111,Lean Proteins & Poultry,228.1,32.8,3.9,0.2,7.5,2.0,166.4,2.9,0,0,0,0,0,8.65,A
PROD_01112,Prepared Meal #1112,Fast Food & Prepared Meals,835.5,20.9,58.3,4.9,17.0,19.6,1030.8,12.1,0,1,0,0,0,3.12,E
PROD_01113,Condiment #1113,Condiments & Sauces,169.6,0.0,31.5,0.5,5.6,7.2,580.4,0.6,0,0,1,1,0,1.0,E
PROD_01114,Grain/Legume #1114,Whole Grains & Legumes,339.9,17.9,57.3,7.1,1.8,2.0,67.0,1.0,0,0,0,0,0,6.88,B
PROD_01115,Nutrition Shake/Supplement #1115,Dietary Supplements & Shakes,140.9,42.3,21.2,2.1,8.0,3.6,74.3,1.8,0,0,1,0,0,6.7,B
PROD_01116,Lean Protein #1116,Lean Proteins & Poultry,190.8,36.9,3.8,0.3,3.0,1.9,80.6,0.8,0,0,0,0,0,9.24,A
PROD_01117,Fresh Produce Item #1117,Whole Foods & Produce,70.8,0.7,24.6,6.7,1.0,3.1,31.7,0.4,0,0,0,0,0,5.45,C
PROD_01118,Nutrition Shake/Supplement #1118,Dietary Supplements & Shakes,156.5,22.2,8.8,3.4,2.3,8.5,112.2,2.3,0,0,1,1,0,6.6,B
PROD_01119,Dairy Product #1119,Dairy & Cheese,151.2,19.5,3.4,0.0,24.5,3.4,193.0,6.3,0,0,0,0,0,7.29,B
PROD_01120,Lean Protein #1120,Lean Proteins & Poultry,193.3,41.3,0.0,0.0,7.8,0.0,405.9,1.4,0,0,0,0,0,8.26,A
PROD_01121,Prepared Meal #1121,Fast Food & Prepared Meals,424.0,32.9,35.6,2.9,21.2,14.6,793.2,7.6,0,0,0,1,0,5.24,C
PROD_01122,Condiment #1122,Condiments & Sauces,103.7,0.3,8.2,1.3,0.1,8.2,820.3,0.1,0,0,1,1,0,1.0,E
PROD_01123,Condiment #1123,Condiments & Sauces,136.7,0.3,18.9,0.4,2.9,12.5,357.2,2.1,1,0,1,1,0,1.0,E
PROD_01124,Fresh Produce Item #1124,Whole Foods & Produce,51.9,2.3,15.2,6.9,1.5,13.9,42.5,0.1,0,0,0,0,0,5.36,C
PROD_01125,Grain/Legume #1125,Whole Grains & Legumes,133.1,16.8,26.8,8.5,3.3,2.8,132.6,0.6,0,0,0,0,0,8.68,A
PROD_01126,Processed Snack #1126,Processed Snacks & Sweets,370.0,3.3,59.5,0.8,13.6,42.3,585.5,2.6,1,0,0,0,0,1.0,E
PROD_01127,Superfood Oil/Nut #1127,Superfoods & Healthy Oils,269.0,5.4,5.6,3.0,12.2,1.9,6.1,1.8,0,0,0,0,1,5.16,C
PROD_01128,Nutrition Shake/Supplement #1128,Dietary Supplements & Shakes,182.9,42.7,3.8,3.8,3.2,3.8,91.8,1.7,0,0,0,0,0,10.0,A
PROD_01129,Beverage Item #1129,Beverages & Drinks,80.3,0.8,56.0,0.1,0.1,18.9,92.1,0.0,0,0,0,0,0,2.45,E
PROD_01130,Prepared Meal #1130,Fast Food & Prepared Meals,364.4,28.9,47.6,4.6,26.7,19.7,904.8,12.7,0,0,0,0,0,5.52,C
PROD_01131,Lean Protein #1131,Lean Proteins & Poultry,123.1,25.3,1.2,0.9,2.3,0.9,263.0,2.3,0,0,0,0,0,8.04,A
PROD_01132,Grain/Legume #1132,Whole Grains & Legumes,203.8,10.4,45.3,9.0,4.1,4.9,119.0,0.6,0,0,0,0,0,7.08,B
PROD_01133,Processed Snack #1133,Processed Snacks & Sweets,440.0,4.4,31.2,2.7,15.4,31.2,643.9,8.7,1,0,1,0,0,1.92,E
PROD_01134,Grain/Legume #1134,Whole Grains & Legumes,186.9,9.4,63.4,9.2,1.0,1.8,28.3,0.3,0,0,0,0,1,5.7,C
PROD_01135,Prepared Meal #1135,Fast Food & Prepared Meals,463.6,21.4,86.7,3.4,51.5,13.0,988.4,14.5,1,1,0,0,0,2.51,E
PROD_01136,Superfood Oil/Nut #1136,Superfoods & Healthy Oils,248.0,8.8,7.5,3.7,22.5,0.7,5.2,2.7,0,0,0,0,1,5.41,C
PROD_01137,Dairy Product #1137,Dairy & Cheese,384.7,14.4,13.1,0.0,19.7,4.5,401.2,11.2,0,0,0,0,0,6.11,C
PROD_01138,Nutrition Shake/Supplement #1138,Dietary Supplements & Shakes,192.2,39.4,22.5,2.7,5.8,9.3,136.6,1.3,0,0,1,1,0,5.22,C
PROD_01139,Nutrition Shake/Supplement #1139,Dietary Supplements & Shakes,237.9,17.2,7.2,3.4,2.1,2.7,323.4,0.5,0,0,1,0,0,5.01,C
PROD_01140,Grain/Legume #1140,Whole Grains & Legumes,253.7,11.6,51.3,6.6,4.4,1.2,178.8,0.6,0,0,0,0,0,6.16,C
PROD_01141,Lean Protein #1141,Lean Proteins & Poultry,245.0,28.1,4.0,0.2,7.2,0.4,189.0,3.3,0,0,0,0,1,8.93,A
PROD_01142,Processed Snack #1142,Processed Snacks & Sweets,334.1,4.2,49.9,2.1,11.2,44.0,624.2,4.9,0,0,0,1,0,1.0,E
PROD_01143,Grain/Legume #1143,Whole Grains & Legumes,340.5,10.7,41.8,15.7,3.8,3.7,114.7,1.0,0,0,0,0,0,8.11,A
PROD_01144,Lean Protein #1144,Lean Proteins & Poultry,150.7,27.6,3.9,0.3,7.4,0.5,376.8,0.8,0,0,0,0,0,7.92,B
PROD_01145,Grain/Legume #1145,Whole Grains & Legumes,171.1,12.5,36.3,8.6,2.4,0.8,197.3,0.2,0,0,0,0,0,8.51,A
PROD_01146,Beverage Item #1146,Beverages & Drinks,161.7,1.5,41.4,0.1,0.7,15.4,13.2,0.0,1,0,0,1,0,1.0,E
PROD_01147,Nutrition Shake/Supplement #1147,Dietary Supplements & Shakes,126.0,26.1,6.3,2.8,2.6,6.3,269.6,1.6,0,0,0,0,0,8.98,A
PROD_01148,Nutrition Shake/Supplement #1148,Dietary Supplements & Shakes,202.4,42.8,3.2,2.7,2.3,3.2,146.0,2.2,0,0,0,0,0,9.05,A
PROD_01149,Fresh Produce Item #1149,Whole Foods & Produce,35.2,0.8,19.3,2.4,1.0,8.1,19.0,0.4,0,0,0,0,0,3.92,D
PROD_01150,Beverage Item #1150,Beverages & Drinks,220.4,1.6,58.6,0.1,0.1,28.6,101.2,0.0,1,0,0,0,0,1.0,E
PROD_01151,Condiment #1151,Condiments & Sauces,159.4,0.7,20.5,0.7,8.3,20.5,555.4,1.9,1,1,0,0,1,1.0,E
PROD_01152,Condiment #1152,Condiments & Sauces,92.3,1.8,27.3,1.2,14.6,18.4,749.6,2.6,0,1,1,0,0,1.0,E
PROD_01153,Processed Snack #1153,Processed Snacks & Sweets,336.1,1.6,33.6,0.9,13.5,28.1,606.0,11.9,1,0,0,1,0,1.0,E
PROD_01154,Superfood Oil/Nut #1154,Superfoods & Healthy Oils,232.8,3.6,4.6,3.0,15.7,0.7,38.1,2.7,0,0,0,0,1,5.0,C
PROD_01155,Beverage Item #1155,Beverages & Drinks,65.3,1.0,10.5,0.4,0.9,10.5,57.7,0.0,0,0,1,1,0,1.0,E
PROD_01156,Superfood Oil/Nut #1156,Superfoods & Healthy Oils,188.1,8.1,3.4,2.7,27.2,0.6,14.4,3.4,0,0,0,0,1,6.54,B
PROD_01157,Nutrition Shake/Supplement #1157,Dietary Supplements & Shakes,133.4,17.5,12.5,6.8,5.1,10.0,268.9,0.9,0,0,1,0,0,8.2,A
PROD_01158,Prepared Meal #1158,Fast Food & Prepared Meals,812.3,33.4,76.9,4.6,34.8,13.7,1452.6,7.5,1,0,0,1,0,1.52,E
PROD_01159,Condiment #1159,Condiments & Sauces,89.2,1.4,4.3,1.3,14.0,4.3,1121.6,0.0,1,1,0,0,0,1.0,E
PROD_01160,Nutrition Shake/Supplement #1160,Dietary Supplements & Shakes,109.4,27.8,5.7,4.0,4.8,5.7,317.8,2.1,0,0,0,0,0,9.13,A
PROD_01161,Superfood Oil/Nut #1161,Superfoods & Healthy Oils,183.2,6.2,3.5,3.5,22.9,0.3,2.4,3.6,0,0,0,0,1,7.02,B
PROD_01162,Beverage Item #1162,Beverages & Drinks,201.9,1.7,7.4,0.4,0.3,7.4,69.3,0.0,0,0,0,1,0,3.43,E
PROD_01163,Fresh Produce Item #1163,Whole Foods & Produce,54.1,3.9,16.6,7.9,0.8,7.9,19.6,0.1,0,0,0,0,0,6.05,C
PROD_01164,Beverage Item #1164,Beverages & Drinks,167.1,1.5,47.5,0.0,0.1,44.1,38.5,0.0,0,0,0,1,0,1.0,E
PROD_01165,Processed Snack #1165,Processed Snacks & Sweets,533.2,5.0,59.7,2.6,9.7,27.3,793.0,9.7,0,0,0,0,0,5.05,C
PROD_01166,Nutrition Shake/Supplement #1166,Dietary Supplements & Shakes,281.5,40.3,17.8,3.1,1.8,11.3,225.8,1.1,0,0,0,0,0,9.06,A
PROD_01167,Superfood Oil/Nut #1167,Superfoods & Healthy Oils,223.2,3.9,2.4,0.0,25.0,0.2,31.5,2.5,0,0,0,0,1,5.28,C
PROD_01168,Beverage Item #1168,Beverages & Drinks,185.6,0.1,2.3,0.2,0.1,2.3,68.3,0.0,1,0,1,0,0,3.52,D
PROD_01169,Superfood Oil/Nut #1169,Superfoods & Healthy Oils,217.7,2.8,4.9,3.1,23.2,1.2,48.5,1.6,0,0,0,0,1,8.52,A
PROD_01170,Nutrition Shake/Supplement #1170,Dietary Supplements & Shakes,121.9,26.4,19.9,5.9,1.8,6.8,76.5,1.8,0,0,1,0,0,9.22,A
PROD_01171,Superfood Oil/Nut #1171,Superfoods & Healthy Oils,176.6,6.8,3.5,3.3,16.1,0.6,21.2,1.4,0,0,0,0,1,6.84,B
PROD_01172,Grain/Legume #1172,Whole Grains & Legumes,346.8,15.9,64.8,6.9,1.6,2.8,129.5,0.3,0,0,0,0,0,6.36,C
PROD_01173,Grain/Legume #1173,Whole Grains & Legumes,220.4,13.2,50.4,5.5,5.0,2.1,17.0,0.9,0,0,0,0,0,6.12,C
PROD_01174,Grain/Legume #1174,Whole Grains & Legumes,258.7,8.6,60.6,15.9,1.3,4.4,81.2,0.6,0,0,0,0,0,7.11,B
PROD_01175,Grain/Legume #1175,Whole Grains & Legumes,187.7,8.6,28.2,11.2,1.1,2.4,19.3,0.5,0,0,0,0,1,7.84,B
PROD_01176,Condiment #1176,Condiments & Sauces,45.8,0.7,9.8,0.4,11.1,9.6,1012.6,2.8,0,0,0,1,1,2.18,E
PROD_01177,Fresh Produce Item #1177,Whole Foods & Produce,74.8,0.6,14.4,7.3,0.8,14.1,33.4,0.5,0,0,0,0,0,5.42,C
PROD_01178,Lean Protein #1178,Lean Proteins & Poultry,230.2,25.5,0.8,0.8,11.4,0.0,341.0,1.4,0,0,0,0,0,8.38,A
PROD_01179,Superfood Oil/Nut #1179,Superfoods & Healthy Oils,199.4,3.8,3.2,1.8,24.9,0.9,26.2,3.9,0,0,0,0,1,4.99,D
PROD_01180,Fresh Produce Item #1180,Whole Foods & Produce,85.6,2.6,9.6,5.9,0.7,9.6,34.4,0.1,0,0,0,0,0,6.25,C
PROD_01181,Prepared Meal #1181,Fast Food & Prepared Meals,551.3,25.7,75.8,4.9,21.1,14.2,1681.5,17.6,0,0,0,0,0,3.45,E
PROD_01182,Condiment #1182,Condiments & Sauces,21.9,1.4,4.0,0.7,14.9,4.0,378.9,3.0,0,0,0,1,0,4.75,D
PROD_01183,Beverage Item #1183,Beverages & Drinks,167.8,0.7,26.0,0.1,0.2,9.0,24.4,0.0,1,0,1,1,0,1.0,E
PROD_01184,Prepared Meal #1184,Fast Food & Prepared Meals,403.8,31.1,94.7,5.2,36.8,12.7,1577.3,17.1,0,0,0,0,0,5.12,C
PROD_01185,Beverage Item #1185,Beverages & Drinks,206.5,0.0,17.6,0.2,0.5,10.0,116.1,0.0,0,0,0,1,0,3.94,D
PROD_01186,Beverage Item #1186,Beverages & Drinks,84.3,0.0,58.6,0.0,0.9,17.2,74.6,0.0,0,0,1,1,0,1.0,E
PROD_01187,Lean Protein #1187,Lean Proteins & Poultry,182.3,28.3,1.4,0.7,2.8,1.4,361.7,1.1,0,0,0,0,0,7.77,B
PROD_01188,Dairy Product #1188,Dairy & Cheese,356.4,12.0,5.9,0.0,24.8,2.2,203.5,8.4,0,0,0,0,0,5.44,C
PROD_01189,Dairy Product #1189,Dairy & Cheese,276.8,21.6,10.7,0.0,9.3,9.6,266.4,9.3,0,0,0,0,0,5.93,C
PROD_01190,Condiment #1190,Condiments & Sauces,88.1,0.6,34.6,0.4,8.8,11.9,404.3,0.6,0,0,0,0,1,2.94,E
PROD_01191,Fresh Produce Item #1191,Whole Foods & Produce,32.7,3.6,6.0,5.3,1.6,3.5,23.2,0.0,0,0,0,0,0,9.2,A
PROD_01192,Dairy Product #1192,Dairy & Cheese,177.9,6.9,12.8,0.0,25.8,12.8,136.3,8.7,0,0,0,0,0,3.66,D
PROD_01193,Beverage Item #1193,Beverages & Drinks,91.9,0.4,38.6,0.5,0.0,29.8,73.1,0.0,0,0,0,0,0,1.0,E
PROD_01194,Processed Snack #1194,Processed Snacks & Sweets,538.3,4.2,65.2,1.8,21.7,44.6,435.0,3.1,0,0,0,0,0,4.93,D
PROD_01195,Nutrition Shake/Supplement #1195,Dietary Supplements & Shakes,181.9,33.3,9.0,5.9,2.6,1.7,210.5,1.6,0,0,0,0,0,10.0,A
PROD_01196,Grain/Legume #1196,Whole Grains & Legumes,143.6,16.7,59.8,8.9,4.6,3.2,162.2,0.5,0,0,0,0,1,6.7,B
PROD_01197,Condiment #1197,Condiments & Sauces,166.9,1.8,33.4,1.3,10.7,12.1,790.0,2.6,1,1,1,0,0,1.0,E
PROD_01198,Fresh Produce Item #1198,Whole Foods & Produce,109.0,0.6,13.1,7.6,0.8,8.0,49.2,0.1,0,0,0,0,1,6.99,B
PROD_01199,Dairy Product #1199,Dairy & Cheese,251.9,23.9,8.6,0.0,22.7,8.6,546.3,13.2,0,0,0,0,0,4.73,D
PROD_01200,Superfood Oil/Nut #1200,Superfoods & Healthy Oils,212.8,4.6,6.2,3.7,19.7,0.2,46.3,2.4,0,0,0,0,1,6.12,C
PROD_01201,Beverage Item #1201,Beverages & Drinks,161.7,0.4,50.2,0.1,0.2,22.4,90.4,0.0,0,0,0,0,0,1.0,E
PROD_01202,Grain/Legume #1202,Whole Grains & Legumes,158.8,10.1,52.0,6.1,1.5,0.8,199.2,0.5,0,0,0,0,0,5.17,C
PROD_01203,Condiment #1203,Condiments & Sauces,74.9,0.0,19.2,0.5,0.0,9.3,534.4,0.0,1,0,0,0,0,1.0,E
PROD_01204,Dairy Product #1204,Dairy & Cheese,166.0,13.8,13.4,0.0,17.9,13.4,489.6,11.6,0,0,0,0,0,3.72,D
PROD_01205,Dairy Product #1205,Dairy & Cheese,265.4,21.2,14.6,0.0,13.6,14.6,402.3,8.8,0,0,0,0,0,5.45,C
PROD_01206,Prepared Meal #1206,Fast Food & Prepared Meals,737.5,17.4,60.0,5.4,22.7,11.0,879.4,6.1,0,1,0,0,0,3.01,E
PROD_01207,Processed Snack #1207,Processed Snacks & Sweets,467.2,1.1,53.7,1.1,10.5,41.2,279.6,10.3,1,1,0,1,0,1.0,E
PROD_01208,Beverage Item #1208,Beverages & Drinks,112.0,0.8,53.4,0.2,0.1,52.1,111.3,0.0,0,0,0,1,0,1.0,E
PROD_01209,Fresh Produce Item #1209,Whole Foods & Produce,110.1,1.2,11.6,4.4,1.2,11.6,22.8,0.0,0,0,0,0,0,5.69,C
PROD_01210,Lean Protein #1210,Lean Proteins & Poultry,150.9,33.6,1.4,0.6,2.7,1.4,166.4,2.7,0,0,0,0,0,8.62,A
PROD_01211,Beverage Item #1211,Beverages & Drinks,28.4,1.6,21.8,0.4,0.5,21.8,109.8,0.0,0,0,0,0,0,1.06,E
PROD_01212,Prepared Meal #1212,Fast Food & Prepared Meals,487.5,18.5,67.1,4.1,51.3,10.9,1700.9,13.1,0,0,0,0,0,4.17,D
PROD_01213,Beverage Item #1213,Beverages & Drinks,116.5,0.4,7.5,0.2,0.1,7.5,15.4,0.0,1,0,0,1,0,1.6,E
PROD_01214,Dairy Product #1214,Dairy & Cheese,295.5,14.0,16.0,0.0,12.6,3.9,535.1,12.6,0,0,0,0,0,3.78,D
PROD_01215,Processed Snack #1215,Processed Snacks & Sweets,236.3,2.9,64.9,1.6,15.3,25.6,541.8,12.0,0,1,0,1,0,1.0,E
PROD_01216,Grain/Legume #1216,Whole Grains & Legumes,209.4,7.7,38.3,10.0,3.1,2.8,111.5,0.9,0,0,0,0,0,7.77,B
PROD_01217,Grain/Legume #1217,Whole Grains & Legumes,325.5,12.7,48.3,10.3,3.2,1.4,111.6,1.0,0,0,0,0,0,7.62,B
PROD_01218,Prepared Meal #1218,Fast Food & Prepared Meals,798.0,26.6,40.0,2.3,23.0,8.6,1213.3,11.1,1,1,0,1,0,1.0,E
PROD_01219,Beverage Item #1219,Beverages & Drinks,7.7,1.4,49.8,0.3,0.9,38.4,50.8,0.0,1,0,0,1,0,1.0,E
PROD_01220,Nutrition Shake/Supplement #1220,Dietary Supplements & Shakes,244.0,29.6,11.1,5.5,8.6,1.0,325.7,1.7,0,0,1,0,0,8.15,A
PROD_01221,Fresh Produce Item #1221,Whole Foods & Produce,108.4,3.9,11.1,6.2,0.1,4.5,36.0,0.0,0,0,0,0,0,8.41,A
PROD_01222,Prepared Meal #1222,Fast Food & Prepared Meals,872.2,32.2,40.0,5.5,33.3,17.4,639.1,13.4,1,0,0,1,0,3.25,E
PROD_01223,Condiment #1223,Condiments & Sauces,110.7,0.4,28.5,1.1,12.5,14.2,638.3,1.1,1,1,0,1,1,1.0,E
PROD_01224,Lean Protein #1224,Lean Proteins & Poultry,120.8,29.8,3.3,0.5,5.5,0.2,148.0,0.8,0,0,0,0,0,8.8,A
PROD_01225,Prepared Meal #1225,Fast Food & Prepared Meals,618.3,26.8,71.3,3.1,17.1,15.8,1109.4,5.9,0,0,0,0,0,4.8,D
PROD_01226,Dairy Product #1226,Dairy & Cheese,357.2,22.8,3.1,0.0,15.2,3.1,129.7,15.0,0,0,0,1,0,3.88,D
PROD_01227,Prepared Meal #1227,Fast Food & Prepared Meals,903.0,22.9,86.8,2.0,27.1,7.2,1001.4,5.6,0,0,0,1,0,4.85,D
PROD_01228,Fresh Produce Item #1228,Whole Foods & Produce,118.6,3.7,5.6,5.6,0.3,2.4,17.3,0.1,0,0,0,0,0,8.31,A
PROD_01229,Lean Protein #1229,Lean Proteins & Poultry,126.0,23.0,4.6,0.1,8.7,0.5,64.1,0.7,0,0,0,0,0,8.56,A
PROD_01230,Nutrition Shake/Supplement #1230,Dietary Supplements & Shakes,310.0,21.3,14.1,5.8,3.4,7.4,127.3,1.2,0,0,0,0,0,7.74,B
PROD_01231,Lean Protein #1231,Lean Proteins & Poultry,127.6,31.9,3.8,0.4,10.6,0.8,189.9,3.5,0,0,0,0,0,8.69,A
PROD_01232,Nutrition Shake/Supplement #1232,Dietary Supplements & Shakes,257.1,24.8,9.4,4.7,2.1,1.9,102.8,2.0,0,0,1,0,0,6.69,B
PROD_01233,Dairy Product #1233,Dairy & Cheese,129.8,20.6,13.5,0.0,4.3,4.8,381.9,4.3,0,0,0,0,0,6.31,C
PROD_01234,Dairy Product #1234,Dairy & Cheese,253.7,18.1,10.3,0.0,15.6,4.7,337.8,8.8,0,0,0,1,0,5.09,C
PROD_01235,Superfood Oil/Nut #1235,Superfoods & Healthy Oils,139.2,8.5,2.3,2.3,15.1,1.6,10.5,1.9,0,0,0,0,1,5.78,C
PROD_01236,Beverage Item #1236,Beverages & Drinks,207.8,1.9,59.6,0.5,0.0,2.6,26.2,0.0,1,0,0,0,0,1.0,E
PROD_01237,Processed Snack #1237,Processed Snacks & Sweets,383.8,3.8,47.5,3.0,29.5,43.7,786.4,10.0,0,0,0,0,0,4.29,D
PROD_01238,Dairy Product #1238,Dairy & Cheese,140.6,21.4,6.2,0.0,26.2,5.8,60.2,10.8,0,0,0,0,0,6.47,C
PROD_01239,Lean Protein #1239,Lean Proteins & Poultry,203.9,29.1,4.7,0.6,2.8,1.0,311.5,2.8,0,0,0,0,0,7.39,B
